BirdID,Date,StndBody.mass,animal,FieldPeriodID,PeriodYear,PeriodStart,PeriodEnd,Observer,Weather,Novel.environment.score,ReleaseMethod,CatchID,ExplorationBranchOrientation,TentColour,TentTerritoryID,Wind,SexEstimate,BirthDate,BirthFieldPeriodID,BirthPeriodYear,BodyMass,Ageclass,CatchTime,Status,Time.between.tests,Social.status,TentPoles,BranchHeight,Start.of.year,Start.of.June,Season.yr.start,Season.june.start,Season,Days.into.season,mum,Ageclass2,Age_days,Testno,Age,Age_sq,Age2
6012,07/07/2013,0.656884947,6012,122,2013,18/06/2013,30/09/2013,LMG,S,39,P,8340,P,G,2,0,M,07/07/2012,116,2012,19,A,00/01/1900,AB,0,Non-primary,0,0,01/01/2013,01/06/2013,187,36,36.1,36,5845,4,365,1,-0.307068014,133225,-0.249537891
6012,05/02/2016,0.656884947,6012,144,2016,02/02/2016,09/03/2016,DJW,S,31,P,9212,P,B,1.1,2,M,07/07/2012,116,2012,15,A,00/01/1900,BrM,943,Primary,0,0,01/01/2016,01/06/2016,35,35,35.2,35,5845,4,1308,2,0.128368283,1710864,-0.061914819
6013,11/07/2013,0.495647033,6013,122,2013,18/06/2013,30/09/2013,LMG,C,4,P,8349,P,G,2,0,F,13/11/2012,116,2012,17,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,191,40,40.1,40,5324,3,240,1,-0.364787565,57600,-0.258531707
6014,16/07/2013,0.864092092,6014,122,2013,18/06/2013,30/09/2013,HE,S,5,P,8357,P,G,2,0,M,18/11/2012,116,2012,17,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,196,45,45.1,45,4803,3,240,1,-0.364787565,57600,-0.258531707
6014,19/09/2013,0.680091297,6014,122,2013,18/06/2013,30/09/2013,MB,C,41,P,8462,P,G,2,0,M,18/11/2012,116,2012,17.5,A,00/01/1900,ABX,65,Non-primary,0,0,01/01/2013,01/06/2013,261,110,110.1,110,4803,4,305,2,-0.334773399,93025,-0.254318736
6015,18/07/2013,-0.278257176,6015,122,2013,18/06/2013,30/09/2013,HD,S,8,P,8358,P,G,2,0,F,20/11/2012,116,2012,14.5,SA,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,198,47,47.1,47,5685,3,240,1,-0.364787565,57600,-0.258531707
6016,20/07/2013,0.10457609,6016,122,2013,18/06/2013,30/09/2013,HE,S,15,P,8360,P,G,2,0,M,22/11/2012,116,2012,15.5,SA,00/01/1900,AB,0,Non-primary,0,0,01/01/2013,01/06/2013,200,49,49.1,49,5683,3,240,1,-0.364787565,57600,-0.258531707
6016,13/02/2014,0.196576487,6016,124,2014,19/01/2014,04/03/2014,HE,P,7,P,8522,P,B,2,1,M,22/11/2012,116,2012,16.10000038,A,00/01/1900,ABX,208,Non-primary,0,0,01/01/2014,01/06/2014,43,43,43.2,43,5683,4,448,2,-0.268742232,200704,-0.241512851
6017,20/07/2013,0.16666916,6017,122,2013,18/06/2013,30/09/2013,LMG,S,11,P,8361,P,G,2,0,M,20/07/2012,116,2012,16,A,00/01/1900,BrM,0,Primary,0,0,01/01/2013,01/06/2013,200,49,49.1,49,5549,4,365,1,-0.307068014,133225,-0.249537891
6018,22/07/2013,0.549075747,6018,122,2013,18/06/2013,30/09/2013,LMG,S,3,P,8367,P,G,2,0,M,24/11/2012,116,2012,17,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,202,51,51.1,51,3086,3,240,1,-0.364787565,57600,-0.258531707
6018,23/06/2014,0.45707535,6018,125,2014,16/06/2014,04/10/2014,HE,P,16,P,8631,P,B,2,0,M,24/11/2012,116,2012,16.39999962,A,00/01/1900,BrM,336,Primary,0,0,01/01/2014,01/06/2014,173,22,22.1,22,3086,4,576,2,-0.209637411,331776,-0.225924917
6019,23/07/2013,0.117629318,6019,122,2013,18/06/2013,30/09/2013,HE,S,3,P,8370,P,G,2,0,M,25/11/2012,116,2012,15,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2013,01/06/2013,203,52,52.1,52,1042,3,240,1,-0.364787565,57600,-0.258531707
6019,13/08/2013,0.163629517,6019,122,2013,18/06/2013,30/09/2013,MB,C,40,P,8406,P,G,2,1,M,25/11/2012,116,2012,15,A,00/01/1900,BrM,21,Primary,0,0,01/01/2013,01/06/2013,224,73,73.1,73,1042,4,261,2,-0.355090681,68121,-0.257280482
6019,09/09/2016,-0.066371477,6019,159,2016,23/06/2016,19/09/2016,DR,S,78,H,10020,P,B,3,2,M,25/11/2012,116,2012,17,A,00/01/1900,BrM,1123,Primary,0,0,01/01/2016,01/06/2016,252,100,100.1,100,1042,4,1384,3,0.16346177,1915456,-0.03758341
6020,23/07/2013,-0.820264462,6020,122,2013,18/06/2013,30/09/2013,LMG,S,15,P,8371,P,G,2,0,F,25/11/2012,116,2012,13,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,203,52,52.1,52,3085,3,240,1,-0.364787565,57600,-0.258531707
6021,24/07/2013,-0.878898567,6021,122,2013,18/06/2013,30/09/2013,HE,S,9,P,8372,P,G,2,0,F,26/11/2012,116,2012,14,SA,00/01/1900,H,0,Non-primary,0,0,01/01/2013,01/06/2013,204,53,53.1,53,5514,3,240,1,-0.364787565,57600,-0.258531707
6021,08/09/2013,-0.648897574,6021,122,2013,18/06/2013,30/09/2013,LMG,S,7,P,8443,P,G,2,0,F,26/11/2012,116,2012,13.80000019,SA,00/01/1900,H,46,Non-primary,0,0,01/01/2013,01/06/2013,250,99,99.1,99,5514,3,286,2,-0.34354677,81796,-0.255654162
6023,25/07/2013,-0.348346718,6023,122,2013,18/06/2013,30/09/2013,HE,S,1,P,8376,P,G,2,0,F,27/11/2012,118,2013,15,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,205,54,54.1,54,5613,3,240,1,-0.364787565,57600,-0.258531707
6023,22/09/2013,-0.118345724,6023,122,2013,18/06/2013,30/09/2013,MB,C,0,P,8477,P,G,2,1,F,27/11/2012,118,2013,14.89999962,SA,00/01/1900,ABX,59,Non-primary,0,0,01/01/2013,01/06/2013,264,113,113.1,113,5613,3,299,2,-0.337543937,89401,-0.254749726
6024,27/07/2013,0.727543956,6024,122,2013,18/06/2013,30/09/2013,LMG,S,3,P,8378,P,G,2,0,M,29/11/2012,118,2013,18,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,207,56,56.1,56,1864,3,240,1,-0.364787565,57600,-0.258531707
6025,27/07/2013,0.143013609,6025,122,2013,18/06/2013,30/09/2013,HE,S,4,P,8379,P,G,2,0,M,29/11/2012,118,2013,16.5,SA,00/01/1900,H,0,Non-primary,0,0,01/01/2013,01/06/2013,207,56,56.1,56,5525,3,240,1,-0.364787565,57600,-0.258531707
6025,22/09/2013,0.051013211,6025,122,2013,18/06/2013,30/09/2013,MB,C,4,P,8475,P,G,2,1,M,29/11/2012,118,2013,14.80000019,SA,00/01/1900,H,57,Non-primary,0,0,01/01/2013,01/06/2013,264,113,113.1,113,5525,3,297,2,-0.33846745,88209,-0.254891486
6026,28/07/2013,0.741310988,6026,122,2013,18/06/2013,30/09/2013,LMG,P,10,P,8381,P,G,2,1,M,30/11/2012,118,2013,17,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,208,57,57.1,57,5530,3,240,1,-0.364787565,57600,-0.258531707
6026,08/02/2014,0.787311187,6026,124,2014,19/01/2014,04/03/2014,HE,P,5,P,8516,P,B,2,1,M,30/11/2012,118,2013,17.5,A,00/01/1900,ABX,195,Non-primary,0,0,01/01/2014,01/06/2014,38,38,38.2,38,5530,4,435,2,-0.274745065,189225,-0.242878008
6027,03/08/2013,0.848895145,6027,122,2013,18/06/2013,30/09/2013,LMG,P,1,P,8400,P,G,2,0,M,06/12/2012,118,2013,18,SA,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2013,01/06/2013,214,63,63.1,63,1824,3,240,1,-0.364787565,57600,-0.258531707
6028,04/08/2013,-0.065301157,6028,122,2013,18/06/2013,30/09/2013,HE,P,1,P,8401,P,G,2,1,F,07/12/2012,118,2013,16,SA,00/01/1900,AB,0,Non-primary,0,0,01/01/2013,01/06/2013,215,64,64.1,64,5284,3,240,1,-0.364787565,57600,-0.258531707
6028,26/06/2014,-0.203301753,6028,125,2014,16/06/2014,04/10/2014,MB,R,47,P,8658,P,B,2,1,F,07/12/2012,118,2013,14.60000038,A,00/01/1900,BrF,326,Primary,0,0,01/01/2014,01/06/2014,176,25,25.1,25,5284,4,566,2,-0.214254975,320356,-0.227283058
6029,04/08/2013,0.288305943,6029,122,2013,18/06/2013,30/09/2013,LMG,P,6,P,8402,P,G,2,1,M,07/12/2012,118,2013,16,SA,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2013,01/06/2013,215,64,64.1,64,5524,3,240,1,-0.364787565,57600,-0.258531707
6029,05/07/2014,0.38030634,6029,125,2014,16/06/2014,04/10/2014,HE,C,37,P,8705,P,B,2,0,M,07/12/2012,118,2013,16.60000038,A,00/01/1900,BrM,335,Primary,0,0,01/01/2014,01/06/2014,185,34,34.1,34,5524,4,575,2,-0.210099167,330625,-0.226061802
6030,10/08/2013,0.802707488,6030,122,2013,18/06/2013,30/09/2013,LMG,C,1,P,8403,P,G,2,1,M,13/12/2012,118,2013,18,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,221,70,70.1,70,5212,3,240,1,-0.364787565,57600,-0.258531707
6030,13/02/2014,0.572706494,6030,124,2014,19/01/2014,04/03/2014,HE,P,6,P,8521,P,B,2,1,M,13/12/2012,118,2013,16.10000038,A,00/01/1900,BrM,187,Primary,0,0,01/01/2014,01/06/2014,43,43,43.2,43,5212,4,427,2,-0.278439116,182329,-0.243698125
6031,11/08/2013,0.471376796,6031,122,2013,18/06/2013,30/09/2013,HE,C,6,P,8404,P,G,2,0,M,14/12/2012,118,2013,17,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,222,71,71.1,71,5596,3,240,1,-0.364787565,57600,-0.258531707
6032,12/08/2013,0.16666916,6032,122,2013,18/06/2013,30/09/2013,MB,C,7,P,8410,P,G,2,0,M,15/12/2012,118,2013,16,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,223,72,72.1,72,5174,3,240,1,-0.364787565,57600,-0.258531707
6033,14/08/2013,0.118128684,6033,122,2013,18/06/2013,30/09/2013,HE,C,3,P,8411,P,G,2,0,M,17/12/2012,118,2013,16,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,225,74,74.1,74,5902,3,240,1,-0.364787565,57600,-0.258531707
6034,10/08/2013,-0.186578952,6034,122,2013,18/06/2013,30/09/2013,HE,C,0,P,8412,P,G,2,0,F,13/12/2012,118,2013,15,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,221,70,70.1,70,5511,3,240,1,-0.364787565,57600,-0.258531707
6037,24/08/2013,-0.162308714,6037,122,2013,18/06/2013,30/09/2013,MB,C,0,P,8426,P,G,2,0,F,25/06/2013,122,2013,15,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2013,01/06/2013,235,84,84.1,84,3595,1,60,1,-0.44790372,3600,-0.264953738
6045,25/09/2013,0.503429166,6045,122,2013,18/06/2013,30/09/2013,SAK,C,3,P,8484,P,G,2,1,M,17/05/2013,122,2013,16.20000076,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2013,01/06/2013,267,116,116.1,116,5635,2,131,1,-0.415119014,17161,-0.263340976
6045,03/02/2015,0.227427973,6045,139,2015,16/01/2015,05/03/2015,MB,S,12,P,8927,D,G,2,1,M,17/05/2013,122,2013,16.39999962,A,00/01/1900,ABX,496,Non-primary,0,0,01/01/2015,01/06/2015,33,33,33.2,33,5635,4,627,2,-0.186087834,393129,-0.21862842
6046,08/07/2014,-0.094900728,6046,125,2014,16/06/2014,04/10/2014,HE,S,21,P,8715,P,B,2,0,M,16/07/2013,122,2013,15.5,A,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2014,01/06/2014,188,37,37.1,37,5635,4,357,1,-0.310762065,127449,-0.250224811
6047,13/02/2015,-0.01346234,6047,139,2015,16/01/2015,05/03/2015,MB,S,35,P,8963,D,G,2,2,M,17/07/2013,122,2013,15.60000038,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,43,43,43.2,43,1605,4,576,1,-0.209637411,331776,-0.225924917
6048,01/02/2014,-0.596995214,6048,124,2014,19/01/2014,04/03/2014,HE,P,9,P,8510,P,B,2,1,F,22/01/2013,118,2013,13.89999962,SA,00/01/1900,SEEN2,135,Non-primary,0,0,01/01/2014,01/06/2014,31,31,31.2,31,1678,3,375,1,-0.30245045,140625,-0.248657835
6050,24/09/2013,0.272377785,6050,122,2013,18/06/2013,30/09/2013,MB,C,0,P,8471,P,G,2,1,M,27/05/2013,122,2013,16.10000038,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2013,01/06/2013,266,115,115.1,115,3595,2,120,1,-0.420198335,14400,-0.263669332
6062,31/01/2014,-0.515556826,6062,124,2014,19/01/2014,04/03/2014,HE,P,9,P,8509,P,B,2,1,F,05/06/2013,122,2013,14,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2014,01/06/2014,30,30,30.2,30,3002,3,240,1,-0.364787565,57600,-0.258531707
6065,14/02/2014,-0.03071769,6065,124,2014,19/01/2014,04/03/2014,HE,P,3,P,8526,P,B,2,2,F,17/10/2013,122,2013,15.39999962,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2014,01/06/2014,44,44,44.2,44,3462,2,120,1,-0.420198335,14400,-0.263669332
6067,18/02/2014,-0.122395913,6067,124,2014,19/01/2014,04/03/2014,HE,P,3,P,8529,P,B,2,1,F,23/06/2013,122,2013,14.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2014,01/06/2014,48,48,48.2,48,5766,3,240,1,-0.364787565,57600,-0.258531707
6137,31/01/2015,0.168281321,6137,139,2015,16/01/2015,05/03/2015,MB,C,9,P,8914,D,G,2,2,M,22/02/2014,124,2014,16.29999924,SA,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,5635,3,343,1,-0.317226655,117649,-0.251390291
6138,23/06/2014,-1.180527774,6138,125,2014,16/06/2014,04/10/2014,HE,C,2,P,8634,P,B,2,0,F,26/10/2013,122,2013,12.19999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2014,01/06/2014,173,22,22.1,22,5589,3,240,1,-0.364787565,57600,-0.258531707
6140,23/06/2014,-0.037732578,6140,125,2014,16/06/2014,04/10/2014,HE,P,42,P,8636,P,B,2,0,M,23/02/2014,124,2014,15.60000038,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2014,01/06/2014,173,22,22.1,22,5625,2,120,1,-0.420198335,14400,-0.263669332
6141,21/06/2014,-0.155293513,6141,125,2014,16/06/2014,04/10/2014,HE,P,0,P,8637,P,B,2,0,F,21/02/2014,124,2014,14.80000019,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2014,01/06/2014,171,20,20.1,20,1826,2,120,1,-0.420198335,14400,-0.263669332
6142,21/06/2014,-0.056600089,6142,125,2014,16/06/2014,04/10/2014,HE,P,6,P,8638,P,B,2,0,M,21/02/2014,124,2014,15.10000038,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2014,01/06/2014,171,20,20.1,20,5604,2,120,1,-0.420198335,14400,-0.263669332
6147,25/06/2014,-0.335425326,6147,125,2014,16/06/2014,04/10/2014,HE,C,6,P,8651,P,B,2,1,F,25/02/2014,124,2014,14.39999962,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2014,01/06/2014,175,24,24.1,24,1707,2,120,1,-0.420198335,14400,-0.263669332
6149,27/02/2015,-0.546842264,6149,139,2015,16/01/2015,05/03/2015,MB,S,14,P,8975,D,G,2,1,M,26/02/2014,124,2014,14.19999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,57,57,57.2,57,1852,3,366,1,-0.306606257,133956,-0.249450956
6150,31/01/2015,-0.399608364,6150,139,2015,16/01/2015,05/03/2015,MB,C,42,P,8915,D,G,2,2,F,26/02/2014,124,2014,14.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,6028,3,339,1,-0.319073681,114921,-0.251714722
6153,03/08/2014,0.258347383,6153,125,2014,16/06/2014,04/10/2014,HE,P,33,P,8764,P,B,2,0,M,27/02/2014,124,2014,16.5,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2014,01/06/2014,214,63,63.1,63,5611,2,157,1,-0.403113348,24649,-0.262450454
6155,01/09/2019,0.577085421,6155,173,2019,10/06/2019,23/09/2019,TC,C,0,P,10885,D,G,2,1,M,28/02/2014,124,2014,17.10000038,A,00/01/1900,BrM,0,Primary,0,0,01/01/2019,01/06/2019,243,92,92.1,92,5683,4,2011,1,0.45298304,4044121,0.215571252
6158,30/06/2014,-0.35808309,6158,125,2014,16/06/2014,04/10/2014,HE,S,10,P,8683,P,B,2,0,M,02/03/2014,124,2014,14.69999981,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2014,01/06/2014,180,29,29.1,29,5598,2,120,1,-0.420198335,14400,-0.263669332
6160,27/02/2015,-0.15368104,6160,139,2015,16/01/2015,05/03/2015,MB,S,23,P,8976,D,G,2,1,F,03/03/2014,124,2014,15.10000038,SA,00/01/1900,BrF,0,Primary,0,0,01/01/2015,01/06/2015,57,57,57.2,57,5833,3,361,1,-0.30891504,130321,-0.249883254
6166,25/09/2014,-0.152068878,6166,125,2014,16/06/2014,04/10/2014,KLB,P,15,P,8876,P,B,2,1,M,07/03/2014,124,2014,15.39999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2014,01/06/2014,267,116,116.1,116,5452,3,202,1,-0.382334309,40804,-0.260529197
6169,20/02/2016,0.093858446,6169,144,2016,02/02/2016,09/03/2016,LJR,S,62,P,9243,P,B,1.1,2,F,11/03/2014,124,2014,16,A,00/01/1900,BrF,0,Primary,0,0,01/01/2016,01/06/2016,50,50,50.2,50,5128,4,711,1,-0.147300295,505521,-0.205262034
6170,20/02/2016,0.751814194,6170,144,2016,02/02/2016,09/03/2016,LJR,S,8,P,9242,P,B,1.1,2,M,11/03/2014,124,2014,18,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,50,50,50.2,50,5838,4,711,1,-0.147300295,505521,-0.205262034
6175,18/07/2014,-0.047972726,6175,125,2014,16/06/2014,04/10/2014,HE,P,50,P,8744,P,B,2,0,M,13/03/2014,124,2014,15.19999981,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2014,01/06/2014,198,47,47.1,47,4904,2,127,1,-0.41696604,16129,-0.263463708
6180,18/07/2014,-0.309542614,6180,125,2014,16/06/2014,04/10/2014,HE,P,17,P,8737,P,B,2,0,F,20/03/2014,124,2014,14.69999981,JUV,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2014,01/06/2014,198,47,47.1,47,3567,2,120,1,-0.420198335,14400,-0.263669332
6181,18/07/2014,-0.456776514,6181,125,2014,16/06/2014,04/10/2014,HE,P,7,P,8739,P,B,2,0,F,18/07/2013,122,2013,14.39999962,A,00/01/1900,BrF,0,Primary,0,0,01/01/2014,01/06/2014,198,47,47.1,47,5162,4,365,1,-0.307068014,133225,-0.249537891
6185,23/07/2014,-0.9254054,6185,125,2014,16/06/2014,04/10/2014,HE,P,6,P,8752,P,B,2,0,F,25/03/2014,124,2014,13.80000019,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2014,01/06/2014,203,52,52.1,52,5518,2,120,1,-0.420198335,14400,-0.263669332
6185,05/02/2015,-0.833405003,6185,139,2015,16/01/2015,05/03/2015,MB,S,52,P,8934,D,G,2,1,F,25/03/2014,124,2014,13.60000038,SA,00/01/1900,ABX,197,Non-primary,0,0,01/01/2015,01/06/2015,35,35,35.2,35,5518,3,317,2,-0.329232322,100489,-0.253431069
6186,23/07/2014,-0.506929151,6186,125,2014,16/06/2014,04/10/2014,HE,P,15,P,8753,P,B,2,0,F,25/03/2014,124,2014,14.10000038,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2014,01/06/2014,203,52,52.1,52,4861,2,120,1,-0.420198335,14400,-0.263669332
6196,28/01/2015,0.725667099,6196,139,2015,16/01/2015,05/03/2015,MB,C,6,P,8910,D,G,2,2,M,24/12/2013,124,2014,17,A,00/01/1900,BrM,0,Primary,0,0,01/01/2015,01/06/2015,27,27,27.2,27,5537,4,400,1,-0.290906539,160000,-0.246353635
6196,08/09/2016,0.6796669,6196,159,2016,23/06/2016,19/09/2016,DR,S,32,H,10049,P,B,3,2,M,24/12/2013,124,2014,17.29999924,A,00/01/1900,BrM,589,Primary,0,0,01/01/2016,01/06/2016,251,99,99.1,99,5537,4,989,2,-0.018932013,978121,-0.149057374
6199,07/02/2015,-0.465403877,6199,139,2015,16/01/2015,05/03/2015,MB,S,26,P,8937,D,G,2,1,F,09/08/2014,125,2014,14.30000019,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,37,37,37.2,37,5838,3,182,1,-0.391569437,33124,-0.261442552
6205,06/02/2015,-0.26801734,6205,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8936,D,G,2,1,M,15/08/2014,125,2014,14.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,36,36,36.2,36,3085,3,175,1,-0.394801732,30625,-0.26173975
6209,31/01/2015,-0.226491753,6209,139,2015,16/01/2015,05/03/2015,MB,C,2,P,8917,D,G,2,2,M,11/05/2014,125,2014,15.10000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,5630,3,265,1,-0.353243655,70225,-0.25703026
6213,29/01/2015,0.119194596,6213,139,2015,16/01/2015,05/03/2015,MB,C,11,P,8911,D,G,2,2,M,20/05/2014,125,2014,15.80000019,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,28,28,28.2,28,5901,3,254,1,-0.358322976,64516,-0.257709212
6213,12/02/2016,0.165194794,6213,144,2016,02/02/2016,09/03/2016,DJW,S,28,P,9228,P,B,1.1,2,M,20/05/2014,125,2014,16,A,00/01/1900,BrM,379,Primary,0,0,01/01/2016,01/06/2016,42,42,42.2,42,5901,4,633,2,-0.183317296,400689,-0.217729336
6219,07/02/2015,0.083618611,6219,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8940,D,G,2,1,M,25/05/2014,125,2014,15.60000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,37,37,37.2,37,5212,3,258,1,-0.35647595,66564,-0.25746565
6221,10/02/2016,0.611595495,6221,144,2016,02/02/2016,09/03/2016,DJW,S,15,P,9225,P,B,1.1,2,M,15/07/2014,125,2014,17.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,40,40,40.2,40,5597,4,575,1,-0.210099167,330625,-0.226061802
6230,02/02/2015,-0.080438412,6230,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8919,D,G,2,1,M,15/07/2014,125,2014,14.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,32,32,32.2,32,5750,3,202,1,-0.382334309,40804,-0.260529197
6230,23/02/2019,-0.080438412,6230,171,2019,21/01/2019,09/03/2019,TC,S,50,P,10766,D,G,2,2,M,15/07/2014,125,2014,15.89999962,A,00/01/1900,BrM,1482,Primary,1,1,01/01/2019,01/06/2019,53,53,53.2,53,5750,4,1684,2,0.301988693,2835856,0.071876534
6239,10/02/2015,-0.752856476,6239,139,2015,16/01/2015,05/03/2015,MB,S,23,P,8946,D,G,2,1,F,03/07/2014,125,2014,13.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,40,40,40.2,40,1716,3,222,1,-0.373099181,49284,-0.2595207
6240,02/02/2015,-0.39098069,6240,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8920,D,G,2,1,M,15/07/2014,125,2014,14.60000038,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,32,32,32.2,32,5543,2,202,1,-0.382334309,40804,-0.260529197
6261,29/01/2015,-0.415250927,6261,139,2015,16/01/2015,05/03/2015,MB,C,31,P,8899,D,G,2,2,M,28/07/2014,125,2014,14.60000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,28,28,28.2,28,5901,3,185,1,-0.390184168,34225,-0.261311614
6267,30/01/2015,-0.103528403,6267,139,2015,16/01/2015,05/03/2015,MB,C,0,P,8902,D,G,2,2,M,06/07/2014,125,2014,15.39999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,29,29,29.2,29,1707,3,208,1,-0.379563771,43264,-0.260236638
6268,31/01/2015,-0.810024626,6268,139,2015,16/01/2015,05/03/2015,MB,C,16,P,8907,D,G,2,2,F,17/06/2014,125,2014,13.39999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,5766,3,228,1,-0.370328642,51984,-0.259199599
6272,31/01/2015,-0.539827063,6272,139,2015,16/01/2015,05/03/2015,MB,C,2,P,8909,D,G,2,2,F,14/07/2014,125,2014,14,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,6028,3,201,1,-0.382796065,40401,-0.260577124
6273,07/02/2015,-0.423878602,6273,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8944,D,G,2,1,F,17/06/2014,125,2014,14.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,37,37,37.2,37,5625,3,235,1,-0.367096347,55225,-0.258814158
6279,04/03/2016,-1.240920559,6279,144,2016,02/02/2016,09/03/2016,LJR,S,11,P,9260,P,B,1.1,1,F,12/07/2014,125,2014,11.5,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,63,63,63.2,63,5657,4,601,1,-0.198093501,361201,-0.222425505
6309,29/01/2015,0.15039948,6309,139,2015,16/01/2015,05/03/2015,MB,C,5,P,8904,D,G,2,2,M,13/07/2014,125,2014,15.5,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,28,28,28.2,28,5337,2,200,1,-0.383257822,40000,-0.260624814
6309,21/02/2016,0.288400076,6309,144,2016,02/02/2016,09/03/2016,LJR,C,0,P,9241,P,B,1.1,2,M,13/07/2014,125,2014,16.5,A,00/01/1900,BrM,388,Primary,0,0,01/01/2016,01/06/2016,51,51,51.2,51,5337,4,588,2,-0.204096334,345744,-0.224263752
6312,04/02/2015,-0.01346234,6312,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8924,D,G,2,1,M,09/06/2014,125,2014,15.60000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2015,01/06/2015,34,34,34.2,34,3451,3,240,1,-0.364787565,57600,-0.258531707
6313,09/02/2015,-0.356934343,6313,139,2015,16/01/2015,05/03/2015,MB,S,28,P,8945,D,G,2,1,M,12/10/2014,125,2014,14.60000038,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2015,01/06/2015,39,39,39.2,39,6022,2,120,1,-0.420198335,14400,-0.263669332
