CalculationMethod,Island,Year,TerritoryID,TerritoryNumber,FieldPeriodID,Pisoni,Morind,Ficus,Ochros,AchAsp,PhyCas,Hibisc,QuiInd,Mangrv,CarPap,Scaevo,CorSub,TerCat,BoiBla,GosHir,Euphor,NepMul,OtherH,OtherT,SumVeg_X_Inverts,TQ,TQcorrected
Improved,CN,1998,76,52,25,4.773869347,2.975845411,1.162011173,2.982691511,5.167686275,0,,,0,,0,,,,0,0,0,11.4177,10.33363889,38.81344261,66603.86751,66603.86751
Improved,CN,1998,77,52.1,23,19.53768844,9.130434783,1.516201117,0,0,0,,,0,,0,,,,0,0,0.138925714,1.243105,12.55282833,44.11918339,78840.98072,78840.98072
Improved,CN,1998,77,52.1,25,17.18592965,2.975845411,0,0,0,0,,,0,,0,,,,0,0,0,1.6311,17.02011111,38.81298617,88920.55132,88920.55132
Improved,CN,1998,78,52.2,23,19.53768844,9.130434783,1.516201117,0,0,0,,,0,,0,,,,0,0,0.138925714,1.243105,12.55282833,44.11918339,,
Improved,CN,1998,78,52.2,25,17.18592965,2.975845411,0,0,0,0,,,0,,0,,,,0,0,0,1.6311,17.02011111,38.81298617,,
Improved,CN,1998,79,53,23,13.84924623,0.739130435,0,0,1.145058824,0,,,0,,0,,,,0,0,0,2.9091,1.018366667,19.66090216,,
Improved,CN,1998,79,53,25,4.274706868,0.265700483,0,0.207782195,0.261009804,0,,,0,,0.109971831,,,,0,0,0,2.22185,1.323923333,8.664944514,,
Improved,CN,1998,80,53.1,23,18.81407035,0.913043478,0,0,1.486205882,0,,,0,,0,,,,0,0,0,3.729315,1.476803333,26.41943805,51517.90419,51517.90419
Improved,CN,1998,80,53.1,25,9.229480737,0.371980676,0,0.298269151,0.322980392,0,,,0,,0.100225352,,,,0,0,0,2.7185,1.823583333,14.86501964,23932.68162,23932.68162
Improved,CN,1998,81,54,23,19.07537688,1.217391304,0,0,0.2595,0,,,0,,0,,,,0,0,0,2.20975,3.93525,26.69726819,67170.32676,67170.32676
Improved,CN,1998,81,54,25,45.9798995,0.869565217,0,0,0,0,,,0,,0,,,,0,0,0,1.4232,0.491661111,48.76432583,102697.6702,102697.6702
Improved,CN,1998,82,55,23,15.41708543,1.826086957,0,1.850198758,0,0,,,0,,0,,,,0,0,0,0,3.06075,22.15412114,,
Improved,CN,1998,82,55,25,25.74874372,0.52173913,0.17132216,3.527080745,0,0,,,0,,0,,,,0,0,0,0.4744,0.491661111,30.93494687,42535.55194,42535.55194
Improved,CN,1998,83,56,23,11.75879397,2.434782609,0,0.616732919,0.2595,0,,,0,,0.06743662,,,,0,0,0,0.8839,0.43725,16.45839612,27485.52152,27485.52152
Improved,CN,1998,83,56,25,17.16582915,0.52173913,0,2.351387164,0,0,,,0,,0.081098592,,,,0,0,0,7.116,0.983322222,28.21937625,47464.99086,47464.99086
Improved,CN,1998,84,57,23,14.3718593,0,0,1.027888199,1.038,0,,,0,,0,,,,0,0,0,6.1873,0.43725,23.0622975,60354.03255,60354.03255
Improved,CN,1998,84,57,25,14.10050251,0,0,2.58652588,1.39872549,0,,,0,,0,,,,0,0,0,0.9488,0.983322222,20.0178761,28565.5092,28565.5092
Improved,CN,1998,86,58,23,7.055276382,0.304347826,0,0.822310559,0.519,0,,,0.428501267,,0,,,,0,0,0,0.44195,11.80575,21.37713603,56050.85068,56050.85068
Improved,CN,1998,86,58,25,7.35678392,0.52173913,0,2.351387164,1.39872549,0,,,0,,0.081098592,,,,0,0,0,4.2696,12.29152778,28.27086207,65814.56691,65814.56691
Improved,CN,1998,87,59,23,18.33165829,0.68115942,0,0.544358385,0.242977941,0,,,0,,0,,,,0,2.521428571,0,0.830935,3.14276,26.29527761,53300.52771,53300.52771
Improved,CN,1998,87,59,25,3.618090452,1.014492754,3.620111732,0,0,0,,,0,,0,,,,0,7.092571429,0.143755102,0,5.5299,21.01892147,,
Improved,CN,1998,88,59.1,23,12.54271357,0.608695652,0,0.616732919,0.2595,0,,,0,,0,,,,0,2.382857143,0,0.8839,3.498,20.79239928,34785.684,34785.684
Improved,CN,1998,88,59.1,25,17.16582915,0.695652174,2.569832402,0.470277433,0.279745098,0,,,0,,0,,,,0,1.884,0,0.4744,3.933288889,27.47302514,73902.43763,73902.43763
Improved,CN,1998,89,60,23,16.42211055,0.68115942,0.10027933,0,0,0,,,0,,0,,,,0,1.260714286,0.257851429,0,1.178535,19.90065002,73692.10701,73692.10701
Improved,CN,1998,89,60,25,8.502512563,1.15942029,0.603351955,8.635627329,0.422235294,0,,,0,,0,,,,0,1.5515,0.258759184,1.0932,1.536083333,23.76268995,46551.10961,46551.10961
Improved,CN,1998,90,60.1,23,16.42211055,0.68115942,0.10027933,0,0,0,,,0,,0,,,,0,1.260714286,0.257851429,0,1.178535,19.90065002,31443.02703,31443.02703
Improved,CN,1998,90,60.1,25,8.864321608,0,1.206703911,0,0,0,,,0,,0,,,,0,0,0.230008163,0,1.8433,12.14433368,32267.49459,32267.49459
Improved,CN,1998,92,62,23,26.35175879,1.702898551,0,0,0,0,,,0,,0,,,,0,0,0,0,0,28.05465734,47468.48023,47468.48023
Improved,CN,1998,92,62,25,6.331658291,0.724637681,0,0,0.422235294,0,,,0,,0,,,,0,1.108214286,0,0.7288,1.8433,11.15884555,21268.75962,21268.75962
Improved,CN,1998,94,63,23,24.8241206,0.34057971,0.10027933,0,0.485955882,0,,,0,,0,,,,0,0,0.184179592,0,7.07121,33.00632512,89315.11577,89315.11577
Improved,CN,1998,94,63,25,4.341708543,0,0,0.134931677,0.211117647,0,,,0,,0,,,,0,0,0.143755102,1.4576,7.680416667,13.96952964,61228.44839,61228.44839
Improved,CN,1998,95,64,23,23.29648241,0,1.604469274,0,0,0.098219737,,,0,,0,,,,0,0.315178571,0.257851429,1.2464025,5.49983,32.31843392,60273.87927,60273.87927
Improved,CN,1998,95,64,25,7.055276382,0,2.111731844,0,0,0,,,0,,0,,,,0,0.221642857,0.201257143,0,4.915466667,14.50537489,24165.95457,24165.95457
Improved,CN,1998,98,66,23,18.33165829,1.702898551,0,2.721791925,0,0,,,0,,0,,,,0,0.315178571,0.036835918,0.830935,3.535605,27.47490326,,
Improved,CN,1998,98,66,25,6.150753769,0.434782609,0,0,0.633352941,0,,,0,,0,,,,0,0,0,0,0,7.218889319,1530.404536,1530.404536
Improved,CN,1998,99,67,23,13.08542714,0,0,0,0,0,,,0,,0,,,,0,0,0,0,0,13.08542714,21918.09045,21918.09045
Improved,CN,1998,99,67,25,13.55443886,0.420289855,0,0,0.886588235,0,,,0,,0,,,,0,0,0,0,0,14.86131695,30837.23267,30837.23267
Improved,CN,1998,100,68,23,7.59798995,0,0,0.474285714,0,0,,,1.1030168,,0.169352113,,,,0,0,0,1.4298,0,10.77444458,,
Improved,CN,1998,100,68,25,15.94639866,0,0,0.516372671,0,0,,,2.762678933,,0.109239437,,,,0.799255448,0,0,7.4955,0,27.62944515,48268.64068,48268.64068
Improved,CN,1998,101,69,23,10.34170854,0.34057971,0,0,0,0,,,0,,0,,,,0,0,0,5.7192,0.49535,16.89683825,36868.90107,36868.90107
Improved,CN,1998,101,69,25,10.36515913,0,3.64990689,0,0,0,,,0,,0,,,,0,0.658,0.150514286,0.9994,2.670416667,18.49339697,65984.44039,65984.44039
Improved,CN,1998,102,70,23,7.59798995,0,0,0.474285714,0,0,,,1.1030168,,0.169352113,,,,0,0,0,1.4298,0,10.77444458,21236.43026,21236.43026
Improved,CN,1998,102,70,25,15.94639866,0,0,0.516372671,0,0,,,2.762678933,,0.109239437,,,,0.799255448,0,0,7.4955,0,27.62944515,,
Improved,CN,1998,103,71,23,7.59798995,0,0,0.474285714,0,0,,,1.1030168,,0.169352113,,,,0,0,0,1.4298,0,10.77444458,13134.04794,13134.04794
Improved,CN,1998,103,71,25,15.94639866,0,0,0.516372671,0,0,,,2.762678933,,0.109239437,,,,0.799255448,0,0,7.4955,0,27.62944515,,
Improved,CN,1998,104,72,23,7.59798995,0,0,0.474285714,0,0,,,1.1030168,,0.169352113,,,,0,0,0,1.4298,0,10.77444458,14717.89129,14717.89129
Improved,CN,1998,104,72,25,15.94639866,0,0,0.516372671,0,0,,,2.762678933,,0.109239437,,,,0.799255448,0,0,7.4955,0,27.62944515,,
Improved,CN,1998,105,73,23,8.442211055,0,0,0,0,0,,,0,,0.056450704,,,,0,0.315178571,0.279085714,0.4766,0.9907,10.56022605,16347.22992,16347.22992
Improved,CN,1998,105,73,25,12.35845896,0.140096618,3.12849162,0,0,0,,,0,,0,,,,0,0.219333333,0.401371429,0,0.534083333,16.7818353,35929.90937,35929.90937
Improved,CN,1998,106,74,23,8.442211055,0,0,0,0,0,,,0,,0.056450704,,,,0,0.315178571,0.279085714,0.4766,0.9907,10.56022605,22905.13029,22905.13029
Improved,CN,1998,106,74,25,12.35845896,0.140096618,3.12849162,0,0,0,,,0,,0,,,,0,0.219333333,0.401371429,0,0.534083333,16.7818353,,
Improved,CN,1998,108,75,23,20.50753769,1.47826087,0.469273743,1.957267081,0,0,,,0,,0,,,,0,0,0.621665306,4.8485,1.52755,31.41005469,108553.149,108553.149
Improved,CN,1998,108,75,25,9.581239531,1.062801932,5.165735568,6.856812422,1.044039216,0.208424561,,,0,,0,,,,0,0,0.57976381,8.8874,3.97177,37.35798704,193701.1628,193701.1628
Improved,CN,1998,109,76,23,13.31658291,1.47826087,0.625698324,1.467950311,0,0.450421053,,,0,,0,,,,0,0,0.621665306,0.9697,4.58265,23.51292878,110933.998,110933.998
Improved,CN,1998,109,76,25,10.76046901,2.391304348,0,0,0,0.104212281,,,0,,0,,,,0,0,0.372705306,2.66622,1.323923333,17.61883428,70440.09945,70440.09945
Improved,CN,1998,110,77,23,14.11557789,1.47826087,0,7.095093168,0,1.351263158,,,0,,0,,,,0,0,0.239102041,8.24245,2.036733333,34.55848046,148670.5829,148670.5829
Improved,CN,1998,110,77,25,7.51758794,1.594202899,2.066294227,2.493386335,0,0.729485965,,,0,,0,,,,0,0,0.165646803,6.22118,1.765231111,22.55301528,100090.2818,100090.2818
Improved,CN,1998,112,78,23,31.83919598,1.869565217,0,0.597540373,0.969970588,0,,,0,,0,,,,0,0,0.171673469,0.54425,3.6527,39.64489563,132850.0452,132850.0452
Improved,CN,1998,112,78,25,20.70351759,3.768115942,0.286778399,0,1.596117647,0,,,0,,0,,,,0,0,0.085365986,0,0.909544444,27.34944001,78328.79618,78328.79618
Improved,CN,1998,115,80,23,16.77889447,6.652173913,0,0.733975155,0,0,,,0,,0,,,,0,0,0,4.8485,1.52755,30.54109354,113673.9502,113673.9502
Improved,CN,1998,115,80,25,11.35008375,9.565217391,3.099441341,1.038910973,1.044039216,0.208424561,,,0,,0,,,,0,0,0.331293605,9.33177,1.323923333,37.29310417,88981.34656,88981.34656
Improved,CN,1998,116,81,23,21.76884422,3.065217391,0.601675978,0,0,0,,,0,,0,,,,0,0,0.073671837,0,0,25.50940943,68492.76431,68492.76431
Improved,CN,1998,116,81,25,4.703517588,0,2.111731844,0,0,0.087631579,,,0,,0,,,,0,0,0.02875102,8.7456,1.8433,17.52053203,39228.47122,39228.47122
Improved,CN,1998,117,82,23,19.47738693,0,0.802234637,0,0,0,,,0,,0,,,,0,0,0.44203102,0,0.392845,21.11449759,33740.96715,33740.96715
Improved,CN,1998,117,82,25,2.351758794,0,3.620111732,0,0,0,,,0,,0,,,,0,2.881357143,0.143755102,6.1948,2.76495,17.95673277,38714.71585,38714.71585
Improved,CN,1998,118,82.1,23,1.256281407,0.891304348,1.804469274,0,0,0.087631579,,,0,,0,,,,0,2.943928571,0.546269388,1.4576,2.457733333,11.4452179,27834.76993,27834.76993
Improved,CN,1998,118,82.1,25,0.5360134,1.043478261,1.877094972,0,0,0,,,0,,0,,,,0,2.770714286,0.379227211,0.6474,1.194861111,8.448789241,20488.31391,20488.31391
Improved,CN,1998,119,82.2,23,1.256281407,0.891304348,1.804469274,0,0,0.087631579,,,0,,0,,,,0,2.943928571,0.546269388,1.4576,2.457733333,11.4452179,,
Improved,CN,1998,119,82.2,25,0.5360134,1.043478261,1.877094972,0,0,0,,,0,,0,,,,0,2.770714286,0.379227211,0.6474,1.194861111,8.448789241,,
Improved,CN,1998,120,82.3,23,1.256281407,0.891304348,1.804469274,0,0,0.087631579,,,0,,0,,,,0,2.943928571,0.546269388,1.4576,2.457733333,11.4452179,,
Improved,CN,1998,120,82.3,25,0.5360134,1.043478261,1.877094972,0,0,0,,,0,,0,,,,0,2.770714286,0.379227211,0.6474,1.194861111,8.448789241,,
Improved,CN,1998,121,83,23,1.256281407,0.891304348,1.804469274,0,0,0.087631579,,,0,,0,,,,0,2.943928571,0.546269388,1.4576,2.457733333,11.4452179,45288.72723,45288.72723
Improved,CN,1998,121,83,25,0.5360134,1.043478261,1.877094972,0,0,0,,,0,,0,,,,0,2.770714286,0.379227211,0.6474,1.194861111,8.448789241,60011.74998,60011.74998
Improved,CN,1998,123,84,23,0.537688442,2.869565217,2.111731844,0,0,0,,,0,,0,,,,0,0.990642857,1.734857143,2.1921,30.40675,40.8433355,90672.20482,90672.20482
Improved,CN,1998,123,84,25,0.237855946,1.062801932,1.944134078,1.143585921,0,0,,,0,,0,,,,0,0.25397619,0.452163265,0,16.42058333,21.51510067,53314.41945,53314.41945
Improved,CN,1998,124,84.1,23,0.537688442,2.869565217,2.111731844,0,0,0,,,0,,0,,,,0,0.990642857,1.734857143,2.1921,30.40675,40.8433355,,
Improved,CN,1998,124,84.1,25,0.237855946,1.062801932,1.944134078,1.143585921,0,0,,,0,,0,,,,0,0.25397619,0.452163265,0,16.42058333,21.51510067,,
Improved,CN,1998,125,85,23,12.60301508,0.34057971,0,0,0,0,,,0,,0,,,,0,0,0.036835918,2.0773375,8.249745,23.3075132,69013.5466,69013.5466
Improved,CN,1998,125,85,25,8.864321608,0,0,0,0,0,,,0,,0,,,,0,0.664928571,0.201257143,0,10.13815,19.86865732,52592.33593,52592.33593
Improved,CN,1998,126,86,23,25.5879397,0,24.12849162,2.353167702,1.849,0,,,0,,0,,,,0,0,0,10.55495,0,64.47354902,193033.8058,193033.8058
Improved,CN,1998,126,86,25,1.989949749,0.927536232,0,3.100623602,2.363112745,0,,,0,,0,,,,0,0,0,8.619105,14.14059111,31.14091844,90495.50898,90495.50898
Improved,CN,1998,127,87,23,19.52763819,0,0,0,0,0,,,0,,0,,,,0,0,0,4.52355,0,24.05118819,54692.40195,54692.40195
Improved,CN,1998,127,87,25,3.095477387,0,20.48621974,0,0,0,,,0,,0,,,,0,0,0,17.23821,0,40.81990713,104947.9812,104947.9812
Improved,CN,1998,128,87.1,23,25.5879397,0,24.12849162,2.353167702,1.849,0,,,0,,0,,,,0,0,0,10.55495,0,64.47354902,,
Improved,CN,1998,128,87.1,25,1.989949749,0.927536232,0,3.100623602,2.363112745,0,,,0,,0,,,,0,0,0,8.619105,14.14059111,31.14091844,25504.4122,25504.4122
Improved,CN,1998,129,88,23,17.50753769,1.724637681,0,0,0,0,,,0,,0,,,,0,0,0.209779592,1.50785,13.3471,34.29690496,99735.39963,99735.39963
Improved,CN,1998,129,88,25,2.874371859,0.463768116,1.862383613,0,0,0,,,0,,0,,,,0,1.246714286,0.285332245,2.350665,4.040168889,13.12340401,34750.77381,34750.77381
Improved,CN,1998,130,88.1,23,21.84422111,0,1.173184358,0,0,0,,,0,,0,,,,0,0,0.145812245,2.449,0.517483333,26.12970104,64723.26948,64723.26948
Improved,CN,1998,130,88.1,25,13.26633166,0.695652174,1.199255121,0,0,0,,,0,,0,,,,0,0,0.20247619,6.2135,1.545305556,23.1225207,59563.61332,59563.61332
Improved,CN,1998,132,90,23,6.934673367,0,2.737430168,0,0,0,,,0,,0,,,,0,5.358035714,0.194416327,0.9796,2.587416667,18.79157224,52428.48655,52428.48655
Improved,CN,1998,134,92,23,0.884422111,2.289855072,0.748603352,0,0,0,,,0,,0,,,,0,4.686392857,0.099297959,0,4.2284,12.93697135,26184.43002,26184.43002
Improved,CN,1998,134,92,25,2.298157454,0,3.798882682,0,0,0,,,0,,0,,,,0,7.323952381,0.258759184,0.7288,5.5299,19.9384517,33875.42944,33875.42944
Improved,CN,1998,135,92.1,23,7.075376884,2.289855072,0,0,0,0,,,0,,0,,,,0,0.426035714,0,0.9928,3.1713,13.95536767,26529.15394,26529.15394
Improved,CN,1998,135,92.1,25,4.103852596,2.70531401,0.223463687,0,0,0,,,0,,0,,,,0,1.408452381,0,1.0932,3.379383333,12.91366601,24109.81444,24109.81444
Improved,CN,1998,137,93,23,6.733668342,0,24.12849162,0,0,0,,,0,,0,,,,0,9.598321429,0.839118367,3.0157,11.12258333,55.43788309,180561.1852,180561.1852
Improved,CN,1998,137,93,25,1.031825796,0,31.66052142,0,0,0,,,0,,0,,,,0,5.402428571,0.855996735,1.56711,18.18076,58.69864252,292025.7465,292025.7465
Improved,CN,1998,138,94,23,7.738693467,0.572463768,0,0,0,0,,,0,,0,,,,0,2.556214286,0,0,1.0571,11.92447152,30908.23018,30908.23018
Improved,CN,1998,138,94,25,7.551088777,0.541062802,0.670391061,0,0,0,,,0,,0,,,,0,1.690142857,0,0,0.307216667,10.75990216,26103.52265,26103.52265
Improved,CN,1998,139,94.1,23,9.949748744,0,0,0,1.760823529,0,,,5.914553333,,0.328732394,,,,0.513332069,0,0,0,1.0571,19.52429007,28251.64773,28251.64773
Improved,CN,1998,139,94.1,25,1.149078727,0,0,0,1.477823529,0,,,3.490033556,,0.154309859,,,,0.275367931,0,0,1.4576,3.993816667,11.99803027,48915.96941,48915.96941
Improved,CN,1998,141,95,23,13.29648241,0,0,0,0,0,,,0,,0.451605634,,,,0,0,0,1.4298,1.9814,17.15928805,40787.62769,40787.62769
Improved,CN,1998,141,95,25,13.95309883,0,0,0,0,0,,,3.683571911,,0,,,,0,0,0,0.9994,27.23825,45.87432074,159688.5105,159688.5105
Improved,CN,1998,144,96,23,14.81407035,1.144927536,0.374301676,0,0,0,,,0,,0,,,,0,0,0,0,1.58565,17.91894956,28724.07615,28724.07615
Improved,CN,1998,144,96,25,4.2680067,0.270531401,0,0,0,0,,,4.441860889,,0,,,,0,0,0,5.1016,3.993816667,18.07581566,22721.30028,22721.30028
Improved,CN,1998,147,97.1,23,3.587939698,0,0,0,0,0,,,18.7512856,,0.056450704,,,,0,0,0,0.4766,13.37445,36.246726,79017.86269,79017.86269
Improved,CN,1998,147,97.1,25,0,0,0.52141527,0,0,0,,,18.87830604,,0.054619718,,,,0,0,0,0,4.272666667,23.7270077,57443.08564,57443.08564
Improved,CN,1998,148,98,23,3.587939698,0,0,0,0,0,,,18.7512856,,0.056450704,,,,0,0,0,0.4766,13.37445,36.246726,90036.86739,90036.86739
Improved,CN,1998,148,98,25,0,0,0.52141527,0,0,0,,,18.87830604,,0.054619718,,,,0,0,0,0,4.272666667,23.7270077,,
Improved,CN,1998,155,101.1,23,14.14070352,0.68115942,0.497206704,0,0,0,,,0,,0,,,,0,0,0,0,1.48605,16.80511964,42903.47045,42903.47045
Improved,CN,1998,155,101.1,25,3.189279732,0.280193237,2.08566108,0,0,0,,,10.12982276,,0,,,,0,0,0.100342857,0,11.74983333,27.53513299,70352.2648,70352.2648
Improved,CN,1998,157,102,23,11.05527638,1.144927536,1.87150838,0,0,0,,,0,,0,,,,0,4.686392857,0.297893878,0,1.58565,20.64164903,46753.33506,46753.33506
Improved,CN,1998,157,102,25,8.207705193,2.434782609,2.234636872,0,0,0,,,0,,0,,,,0,5.633809524,0.115004082,0.7288,3.072166667,22.42690494,30545.44454,30545.44454
Improved,CN,1998,159,103.1,23,4.432160804,0,3.480446927,0,0,0,,,2.757542,,0,,,,0,0,0.046514286,0,0.9907,11.70736402,17736.65649,17736.65649
Improved,CN,1998,159,103.1,25,24.71691792,0,3.64990689,0,0,0,,,0,,0,,,,0,0.219333333,0.100342857,0,2.136333333,30.82283434,80231.83778,80231.83778
Improved,CN,1998,160,104,23,2.874371859,1.144927536,0,0,0,0,,,0,,0,,,,0,8.520714286,0.397191837,0,7.3997,20.33690552,32071.3,32071.3
Improved,CN,1998,160,104,25,2.790619765,0,3.12849162,0,0,0,,,0,,0,,,,0,7.323952381,0.345012245,0,6.45155,20.03962601,99136.02988,99136.02988
Improved,CN,1998,162,104.2,23,2.874371859,1.144927536,0,0,0,0,,,0,,0,,,,0,8.520714286,0.397191837,0,7.3997,20.33690552,,
Improved,CN,1998,162,104.2,25,2.790619765,0,3.12849162,0,0,0,,,0,,0,,,,0,7.323952381,0.345012245,0,6.45155,20.03962601,,
Improved,CN,1998,164,107,23,12.13567839,0.34057971,0.782122905,0,0,0,,,0,,0,,,,0,0,0.340228571,0,8.797216667,22.39582625,56549.46127,56549.46127
Improved,CN,1998,164,107,25,6.271356784,0,0,0,0,0,,,0,,0,,,,0,0,0.636353741,0,13.28962778,20.1973383,28518.64168,28518.64168
Improved,CN,1998,165,108,23,6.934673367,0.34057971,1.173184358,0,0,0,,,0,,0,,,,0,0.945535714,0.097208163,0,4.65735,14.14853131,30758.90707,30758.90707
Improved,CN,1998,165,108,25,9.648241206,1.15942029,1.370577281,0,0,0,,,0,,0,,,,0,2.632142857,0.462802721,0,3.708733333,18.98191769,83026.90797,83026.90797
Improved,CN,1998,166,109,23,9.67839196,4.304347826,4.223463687,9.841043478,0,0.163578947,,,0,,0,,,,0,0,0.260228571,6.5763,9.214166667,44.26152114,187181.9729,187181.9729
Improved,CN,1998,166,109,25,6.422110553,1.062801932,3.672253259,2.573068323,0,0,,,0,,0,,,,0,0,0.060288435,2.9856,5.151555556,21.92767806,82864.69538,82864.69538
Improved,CN,1998,167,110,23,6.281407035,1.782608696,0.212290503,3.238360248,0,0,,,0,,0,,,,0,0,0.086253061,2.5508,4.301033333,18.45275288,71559.77566,71559.77566
Improved,CN,1998,167,110,25,1.715242881,1.565217391,0.312849162,4.892753623,0,0.63354386,,,0,,0,,,,0,0.554142857,0.022307483,2.5896,10.51477778,22.80043504,,
Improved,CN,1998,168,111,23,13.44221106,4.304347826,1.407821229,11.24690683,0,0,,,0,,0,,,,0,0,0.260228571,5.1149,12.89983333,48.67624885,196749.3978,196749.3978
Improved,CN,1998,168,111,25,3.805695142,1.275362319,0.432029795,7.147412008,0,0.715649123,,,0,,0,,,,0,0.507952381,0.030144218,2.9856,14.16677778,31.06662276,115505.7034,115505.7034
Improved,CN,1998,169,112,23,50.81407035,0,0,0,0,0,,,0,,0,,,,0,0,0.798432653,0,25.434,77.046503,110099.4528,110099.4528
Improved,CN,1998,169,112,25,10.62646566,0,0,0,0,0,,,0,,0,,,,0,0.678785714,0.384783673,0,4.118666667,15.80870172,26906.41032,26906.41032
Improved,CN,1998,171,114,23,17.84422111,6.652173913,0,0.48931677,0.286264706,0,,,0,,0,,,,0,0,0.095640816,3.8788,1.52755,30.77396731,70564.70704,70564.70704
Improved,CN,1998,171,114,25,8.549413735,5.845410628,0.516573557,2.908950725,0,0,,,0,,0,,,,0,0,0.165646803,3.55496,0.882615556,22.423571,47672.51195,47672.51195
Improved,CN,1998,172,123,23,27.78894472,0.913043478,1.094972067,0,0,0,,,0,,0,,,,0,0,0.698628571,0,18.01575,48.51133884,152083.0473,152083.0473
Improved,CN,1998,172,123,25,5.313232831,0,0,0,0,0,,,0,,0,,,,0,0,0.529077551,0,11.06891667,16.91122705,,
Improved,CN,1998,173,116,23,5.914572864,0.717391304,11.26256983,8.435180124,0,0.163578947,,,0,,0,,,,0,0,0.693942857,0,23.03541667,50.2226526,77644.22091,77644.22091
Improved,CN,1998,173,116,25,4.994974874,1.700483092,2.160148976,5.146136646,0.216607843,0.08945614,,,0,,0,,,,0,0,0.241153741,0.3732,20.92819444,35.85035576,94393.98671,94393.98671
Improved,CN,1999,1,1,26,2.653266332,0.202898551,0,0.125565217,0.161705882,0,,,0,,0,,,,0,0,0,2.5668,0.52325,6.233485982,12641.50957,12641.50957
Improved,CN,1999,1,1,28,2.954773869,0.637681159,0,0,0,0,,,0,,0.143323944,,,,0,0,0,9.9044,0.451083333,14.09126231,28577.07996,28577.07996
Improved,CN,1999,2,1.1,26,1.989949749,0.202898551,0,0.251130435,0.323411765,0,,,0,,0.25428169,,,,0,0,0,4.278,0.174416667,7.474088856,14903.33318,14903.33318
Improved,CN,1999,2,1.1,28,1.899497487,1.275362319,0,1.065465839,1.323235294,0,,,0,,0.143323944,,,,0.495020483,0,0,8.1036,6.76625,21.07175537,42017.0802,42017.0802
Improved,CN,1999,3,2,26,1.185929648,4.927536232,2.502793296,0.368720497,0,0.084894737,,,0,,0,,,,0,0,0,4.2144,0.285083333,13.56935774,33448.46684,33448.46684
Improved,CN,1999,3,2,28,5.085427136,10.10144928,0.972067039,0.214596273,0,0,,,0,,0,,,,0,0,0.085191837,6.77775,0.45385,23.69033156,53232.17502,53232.17502
Improved,CN,1999,4,3,26,0.924623116,2.710144928,0.715083799,0,0,0,,,0,,0,,,,0,0.270142857,0.026661224,13.6968,1.7105,20.05395592,30923.20003,30923.20003
Improved,CN,1999,4,3,28,4.16080402,7.724637681,2.592178771,5.579503106,0,0.105763158,,,0,,0,,,,0,0,0.170383673,27.56285,4.08465,51.98077041,112694.3102,112694.3102
Improved,CN,1999,5,3.1,26,3.738693467,0.405797101,0,0.062782609,0,0,,,0,,0,,,,0,0,0,3.4224,0,7.629673177,17433.80321,17433.80321
Improved,CN,1999,5,3.1,28,3.376884422,2.550724638,0,1.704745342,0,0,,,0,,0,,,,0,0,0.042334694,15.757,1.35325,24.7849391,56633.58583,56633.58583
Improved,CN,1999,7,4,26,2.472361809,0,0,0.439478261,0.161705882,0,,,0,,0,,,,0,0,0,0,0.174416667,3.247962619,4040.465498,4040.465498
Improved,CN,1999,7,4,28,3.376884422,2.550724638,0,1.704745342,0,0,,,0,,0,,,,0,0,0.042334694,15.757,1.35325,24.7849391,30832.46423,30832.46423
Improved,CN,1999,8,5,26,2.532663317,1.623188406,0,0.439478261,0,0,,,0,,0,,,,0,0,0.03242449,6.5596,0.52325,11.71060447,21395.27437,21395.27437
Improved,CN,1999,8,5,28,4.221105528,5.101449275,0.296089385,1.917838509,0,0,,,0,,0,,,,0,0,0.042334694,4.9522,0,16.53101739,30202.16877,30202.16877
Improved,CN,1999,9,6,26,0.804020101,0.985507246,0,0.491627329,0.202882353,0,,,0,,0,,,,0,0,0.186628571,4.2144,0.285083333,7.170148934,24070.18997,24070.18997
